"","S","N","rt","subject","t","is.predictable"
"665",40,5760,593.802558664323,10,17,1
"666",40,5760,591.181897057047,10,18,1
"667",40,5760,585.929499778089,10,19,1
"668",40,5760,590.914605957448,10,20,1
"669",40,5760,587.308858350102,10,21,1
"670",40,5760,576.378918970867,10,22,1
"671",40,5760,575.784687716449,10,23,1
"672",40,5760,575.294663773335,10,24,1
"673",40,5760,580.91189153796,10,25,1
"674",40,5760,579.791572582026,10,26,1
"675",40,5760,576.61457107614,10,27,1
"676",40,5760,566.232577203487,10,28,1
"677",40,5760,568.617238242973,10,29,1
"678",40,5760,570.604286546447,10,30,1
"679",40,5760,562.699544652848,10,31,1
"680",40,5760,566.47622830162,10,32,1
"681",40,5760,565.246425479515,10,33,1
"682",40,5760,570.328583139787,10,34,1
"683",40,5760,559.916961746062,10,35,1
"684",40,5760,562.518931513345,10,36,1
"685",40,5760,560.029640503806,10,37,1
"686",40,5760,566.965173047399,10,38,1
"687",40,5760,557.739801448528,10,39,1
"688",40,5760,564.910698461577,10,40,1
"689",40,5760,549.256032115419,10,41,1
"690",40,5760,563.484762778428,10,42,1
"691",40,5760,555.054370831389,10,43,1
"692",40,5760,555.476987742895,10,44,1
"693",40,5760,554.087936065454,10,45,1
"694",40,5760,545.989776237396,10,46,1
"695",40,5760,548.562176466552,10,47,1
"696",40,5760,558.839367419606,10,48,1
"697",40,5760,547.409070483358,10,49,1
"698",40,5760,545.281168543193,10,50,1
"699",40,5760,550.476552796101,10,51,1
"700",40,5760,557.110061674183,10,52,1
"701",40,5760,552.563397936271,10,53,1
"702",40,5760,547.842424786479,10,54,1
"703",40,5760,551.495827066742,10,55,1
"704",40,5760,549.351417483375,10,56,1
"705",40,5760,545.828607905648,10,57,1
"706",40,5760,547.908719824357,10,58,1
"707",40,5760,538.912197390201,10,59,1
"708",40,5760,546.096731238194,10,60,1
"709",40,5760,551.206268756281,10,61,1
"710",40,5760,548.083442385762,10,62,1
"711",40,5760,539.485476970504,10,63,1
"712",40,5760,552.524349975259,10,64,1
"713",40,5760,538.93233389539,10,65,1
"714",40,5760,549.932818314705,10,66,1
"715",40,5760,544.272344542746,10,67,1
"716",40,5760,529.547711329335,10,68,1
"717",40,5760,530.94101766726,10,69,1
"718",40,5760,538.7277326729,10,70,1
"719",40,5760,534.92260492951,10,71,1
"720",40,5760,529.896643316523,10,72,1
"721",40,5760,603.717005812318,11,1,1
"722",40,5760,486.385894316558,11,2,1
"723",40,5760,431.401864761943,11,3,1
"724",40,5760,407.042931991539,11,4,1
"725",40,5760,391.553863310709,11,5,1
"726",40,5760,383.7225191365,11,6,1
"727",40,5760,362.862019934722,11,7,1
"728",40,5760,357.576679206226,11,8,1
"729",40,5760,355.76309334478,11,9,1
"730",40,5760,348.626097376405,11,10,1
"731",40,5760,351.896187833309,11,11,1
"732",40,5760,342.847198159389,11,12,1
"733",40,5760,338.06662249156,11,13,1
"734",40,5760,343.658176348355,11,14,1
"735",40,5760,335.521653912385,11,15,1
"736",40,5760,329.578610567199,11,16,1
"737",40,5760,333.396254391179,11,17,1
"738",40,5760,328.929137372698,11,18,1
"739",40,5760,320.965033682707,11,19,1
"740",40,5760,334.438698649197,11,20,1
"741",40,5760,317.330091597215,11,21,1
"742",40,5760,314.022148730533,11,22,1
"743",40,5760,308.794645575335,11,23,1
"744",40,5760,312.901538328471,11,24,1
"745",40,5760,306.113799058374,11,25,1
"746",40,5760,308.824248745214,11,26,1
"747",40,5760,318.792535242904,11,27,1
"748",40,5760,305.679098210538,11,28,1
"749",40,5760,304.823679238186,11,29,1
"750",40,5760,313.651699699381,11,30,1
"751",40,5760,312.459797107528,11,31,1
"752",40,5760,307.48406644766,11,32,1
"753",40,5760,313.895911983441,11,33,1
"754",40,5760,307.723434288494,11,34,1
"755",40,5760,305.141815820551,11,35,1
"756",40,5760,300.601862616178,11,36,1
"757",40,5760,312.24692245143,11,37,1
"758",40,5760,310.764310479743,11,38,1
"759",40,5760,304.655394834408,11,39,1
"760",40,5760,310.081233255002,11,40,1
"761",40,5760,309.026632320935,11,41,1
"762",40,5760,305.914026229276,11,42,1
"763",40,5760,294.647456759074,11,43,1
"764",40,5760,310.355041881352,11,44,1
"765",40,5760,305.864442865292,11,45,1
"766",40,5760,295.35799741956,11,46,1
"767",40,5760,308.316438882741,11,47,1
"768",40,5760,305.663103897407,11,48,1
"769",40,5760,299.832712816995,11,49,1
"770",40,5760,309.763672251874,11,50,1
"771",40,5760,300.769878429609,11,51,1
"772",40,5760,300.661507476815,11,52,1
"773",40,5760,307.69444943999,11,53,1
"774",40,5760,298.379139422214,11,54,1
"775",40,5760,289.506267763674,11,55,1
"776",40,5760,300.092235523501,11,56,1
"777",40,5760,300.73508862585,11,57,1
"778",40,5760,292.136439558601,11,58,1
"779",40,5760,301.703840892633,11,59,1
"780",40,5760,290.164271304588,11,60,1
"781",40,5760,304.516434427608,11,61,1
"782",40,5760,292.894782813111,11,62,1
"783",40,5760,290.338846317426,11,63,1
"784",40,5760,296.26213909447,11,64,1
"785",40,5760,301.290243036334,11,65,1
"786",40,5760,297.407037867574,11,66,1
"787",40,5760,305.596038603478,11,67,1
"788",40,5760,297.489824710595,11,68,1
"789",40,5760,290.550524064767,11,69,1
"790",40,5760,302.429015520993,11,70,1
"791",40,5760,297.876870643778,11,71,1
"792",40,5760,301.989142363128,11,72,1
"793",40,5760,968.522574485169,12,1,1
"794",40,5760,943.967361657057,12,2,1
"795",40,5760,936.994017238865,12,3,1
"796",40,5760,920.937896401345,12,4,1
"797",40,5760,918.354700481266,12,5,1
"798",40,5760,913.870457796241,12,6,1
"799",40,5760,899.216762378672,12,7,1
"800",40,5760,900.280178561521,12,8,1
"801",40,5760,900.76747594865,12,9,1
"802",40,5760,892.801529192463,12,10,1
"803",40,5760,893.867413780409,12,11,1
"804",40,5760,890.148698624439,12,12,1
"805",40,5760,891.862562045315,12,13,1
"806",40,5760,882.824505536854,12,14,1
"807",40,5760,881.537791023537,12,15,1
"808",40,5760,887.548767555487,12,16,1
"809",40,5760,885.865771215023,12,17,1
"810",40,5760,880.904799769611,12,18,1
"811",40,5760,882.882474604688,12,19,1
"812",40,5760,874.10791244228,12,20,1
"813",40,5760,873.309214646929,12,21,1
"814",40,5760,866.971161265767,12,22,1
"815",40,5760,876.851535958939,12,23,1
"816",40,5760,866.734359292477,12,24,1
"817",40,5760,868.980142732505,12,25,1
"818",40,5760,865.516378395996,12,26,1
"819",40,5760,874.421104756284,12,27,1
"820",40,5760,865.469102293365,12,28,1
"821",40,5760,859.28083883771,12,29,1
"822",40,5760,875.080547781079,12,30,1
"823",40,5760,869.466021417957,12,31,1
"824",40,5760,862.357799690915,12,32,1
"825",40,5760,868.580505830225,12,33,1
"826",40,5760,850.8896274427,12,34,1
"827",40,5760,853.109638755102,12,35,1
"828",40,5760,860.831029559834,12,36,1
"829",40,5760,854.102007919355,12,37,1
"830",40,5760,849.908127978413,12,38,1
"831",40,5760,847.884255872863,12,39,1
"832",40,5760,869.328590309658,12,40,1
"833",40,5760,849.453001937903,12,41,1
"834",40,5760,858.073185271754,12,42,1
"835",40,5760,856.031496110447,12,43,1
"836",40,5760,853.550718781293,12,44,1
"837",40,5760,861.456646084144,12,45,1
"838",40,5760,850.053408105859,12,46,1
"839",40,5760,848.921287336711,12,47,1
"840",40,5760,860.048477420943,12,48,1
"841",40,5760,849.017954693929,12,49,1
"842",40,5760,852.643655514664,12,50,1
"843",40,5760,850.254190124582,12,51,1
"844",40,5760,849.490735591145,12,52,1
"845",40,5760,850.767403868262,12,53,1
"846",40,5760,850.261408771683,12,54,1
"847",40,5760,852.228303609867,12,55,1
"848",40,5760,840.471354751497,12,56,1
"849",40,5760,850.89302540321,12,57,1
"850",40,5760,837.380355048671,12,58,1
"851",40,5760,852.548595577935,12,59,1
"852",40,5760,850.081525563426,12,60,1
"853",40,5760,840.505922165059,12,61,1
"854",40,5760,836.662985118733,12,62,1
"855",40,5760,845.680882749937,12,63,1
"856",40,5760,852.353655229266,12,64,1
"857",40,5760,838.512418432302,12,65,1
"858",40,5760,847.600820939006,12,66,1
"859",40,5760,848.249373560985,12,67,1
"860",40,5760,842.461137666661,12,68,1
"861",40,5760,846.623755525637,12,69,1
"862",40,5760,841.60527231465,12,70,1
"863",40,5760,846.112520528888,12,71,1
"864",40,5760,847.255688639786,12,72,1
"865",40,5760,812.470305511992,13,1,1
"866",40,5760,599.95520948035,13,2,1
"867",40,5760,508.026641199673,13,3,1
"868",40,5760,467.248281237544,13,4,1
"869",40,5760,433.360126776543,13,5,1
"870",40,5760,416.617419596524,13,6,1
"871",40,5760,398.804542529329,13,7,1
"872",40,5760,393.70341276851,13,8,1
"873",40,5760,384.637951616242,13,9,1
"874",40,5760,373.666180484076,13,10,1
"875",40,5760,362.511961358756,13,11,1
"876",40,5760,352.121905093401,13,12,1
"877",40,5760,363.100007297771,13,13,1
"878",40,5760,344.725183302941,13,14,1
"879",40,5760,340.061387918175,13,15,1
"880",40,5760,345.539008056712,13,16,1
"881",40,5760,348.5966721572,13,17,1
"882",40,5760,331.660655619505,13,18,1
"883",40,5760,325.726527562056,13,19,1
"884",40,5760,331.512869285643,13,20,1
"885",40,5760,321.22305577327,13,21,1
"886",40,5760,322.901361668933,13,22,1
"887",40,5760,314.058056639922,13,23,1
"888",40,5760,316.41209617805,13,24,1
"889",40,5760,311.765542655153,13,25,1
"890",40,5760,310.719996510797,13,26,1
"891",40,5760,309.147885164856,13,27,1
"892",40,5760,307.843416301012,13,28,1
"893",40,5760,307.43845149687,13,29,1
"894",40,5760,310.360636182621,13,30,1
"895",40,5760,301.446337729874,13,31,1
"896",40,5760,301.429887820246,13,32,1
"897",40,5760,310.945615110849,13,33,1
"898",40,5760,304.284970656151,13,34,1
"899",40,5760,301.967978533727,13,35,1
"900",40,5760,308.072639413981,13,36,1
"901",40,5760,297.570394865395,13,37,1
"902",40,5760,304.315029878437,13,38,1
"903",40,5760,299.789641199468,13,39,1
"904",40,5760,304.600093724287,13,40,1
"905",40,5760,290.021893246812,13,41,1
"906",40,5760,293.535808735379,13,42,1
"907",40,5760,295.560282843492,13,43,1
"908",40,5760,295.303554817416,13,44,1
"909",40,5760,296.93437832603,13,45,1
"910",40,5760,296.42343514808,13,46,1
"911",40,5760,284.970234889307,13,47,1
"912",40,5760,291.544062846382,13,48,1
"913",40,5760,287.917660816833,13,49,1
"914",40,5760,291.446583945136,13,50,1
"915",40,5760,293.061671748927,13,51,1
"916",40,5760,286.412505068538,13,52,1
"917",40,5760,289.655017551842,13,53,1
"918",40,5760,295.542149561896,13,54,1
"919",40,5760,288.193435230165,13,55,1
"920",40,5760,285.317722515925,13,56,1
"921",40,5760,277.002160051996,13,57,1
"922",40,5760,293.665134686778,13,58,1
"923",40,5760,278.745790107242,13,59,1
"924",40,5760,288.16026031904,13,60,1
"925",40,5760,291.661206735838,13,61,1
"926",40,5760,286.564331760441,13,62,1
"927",40,5760,275.407329295056,13,63,1
"928",40,5760,274.047178555331,13,64,1
"929",40,5760,279.800730996811,13,65,1
"930",40,5760,285.675206821028,13,66,1
"931",40,5760,281.177028947106,13,67,1
"932",40,5760,275.615294459207,13,68,1
"933",40,5760,279.803336554309,13,69,1
"934",40,5760,277.861792918343,13,70,1
"935",40,5760,284.149015445726,13,71,1
"936",40,5760,282.522042765799,13,72,1
"937",40,5760,706.461810508192,14,1,1
"938",40,5760,551.189652752703,14,2,1
"939",40,5760,489.753824587689,14,3,1
"940",40,5760,451.837930484682,14,4,1
"941",40,5760,433.62146852193,14,5,1
"942",40,5760,425.217030317013,14,6,1
"943",40,5760,418.718974400162,14,7,1
"944",40,5760,409.483575998164,14,8,1
"945",40,5760,395.84351733475,14,9,1
"946",40,5760,388.626687624193,14,10,1
"947",40,5760,381.826314019758,14,11,1
"948",40,5760,389.022742230569,14,12,1
"949",40,5760,373.382662024846,14,13,1
"950",40,5760,368.581052238061,14,14,1
"951",40,5760,381.502104235243,14,15,1
"952",40,5760,367.332126490624,14,16,1
"953",40,5760,372.129159061425,14,17,1
"954",40,5760,371.045552483217,14,18,1
"955",40,5760,371.634116641504,14,19,1
"956",40,5760,370.920217517446,14,20,1
"957",40,5760,356.844167795673,14,21,1
"958",40,5760,357.373699245228,14,22,1
"959",40,5760,356.181461399272,14,23,1
"960",40,5760,350.714470796262,14,24,1
"961",40,5760,347.723941630208,14,25,1
"962",40,5760,357.082839911987,14,26,1
"963",40,5760,346.602910893405,14,27,1
"964",40,5760,352.861689295275,14,28,1
"965",40,5760,358.08849396811,14,29,1
"966",40,5760,347.454183562399,14,30,1
"967",40,5760,350.628196189908,14,31,1
"968",40,5760,345.186222685413,14,32,1
"969",40,5760,348.375388712436,14,33,1
"970",40,5760,345.284507749727,14,34,1
"971",40,5760,350.209355031834,14,35,1
"972",40,5760,344.606025263628,14,36,1
"973",40,5760,343.529792406347,14,37,1
"974",40,5760,345.159411043253,14,38,1
"975",40,5760,335.765673923818,14,39,1
"976",40,5760,343.005053883386,14,40,1
"977",40,5760,335.532316848532,14,41,1
"978",40,5760,345.002598883763,14,42,1
"979",40,5760,342.240800558307,14,43,1
"980",40,5760,348.11078554448,14,44,1
"981",40,5760,334.30696940023,14,45,1
"982",40,5760,342.791203482415,14,46,1
"983",40,5760,339.818503737935,14,47,1
"984",40,5760,336.737097236406,14,48,1
"985",40,5760,337.074450699186,14,49,1
"986",40,5760,330.997381293889,14,50,1
"987",40,5760,337.059789461764,14,51,1
"988",40,5760,335.662743329545,14,52,1
"989",40,5760,342.961000974728,14,53,1
"990",40,5760,334.080625169097,14,54,1
"991",40,5760,331.05160262292,14,55,1
"992",40,5760,329.462393085851,14,56,1
"993",40,5760,340.995144391152,14,57,1
"994",40,5760,333.194731927085,14,58,1
"995",40,5760,326.223791032801,14,59,1
"996",40,5760,327.550090171929,14,60,1
"997",40,5760,331.588979902141,14,61,1
"998",40,5760,338.248711589448,14,62,1
"999",40,5760,332.41403796363,14,63,1
"1000",40,5760,336.089293746583,14,64,1
"1001",40,5760,327.831654515454,14,65,1
"1002",40,5760,333.486765990686,14,66,1
"1003",40,5760,333.699615151777,14,67,1
"1004",40,5760,332.347704781587,14,68,1
"1005",40,5760,332.405035319357,14,69,1
"1006",40,5760,338.562366019577,14,70,1
"1007",40,5760,329.117542594632,14,71,1
"1008",40,5760,340.279106404381,14,72,1
"1009",40,5760,666.728863705268,15,1,1
"1010",40,5760,575.256165756875,15,2,1
"1011",40,5760,541.166714011557,15,3,1
"1012",40,5760,515.869681984146,15,4,1
"1013",40,5760,495.507472766957,15,5,1
"1014",40,5760,481.171080191269,15,6,1
"1015",40,5760,463.148571031077,15,7,1
"1016",40,5760,461.811978391703,15,8,1
"1017",40,5760,453.258623403147,15,9,1
"1018",40,5760,443.827824620876,15,10,1
"1019",40,5760,435.590159430079,15,11,1
"1020",40,5760,430.777455698979,15,12,1
"1021",40,5760,412.572263738632,15,13,1
"1022",40,5760,427.588800273307,15,14,1
"1023",40,5760,420.012529246607,15,15,1
"1024",40,5760,396.823004142316,15,16,1
"1025",40,5760,417.757450924619,15,17,1
"1026",40,5760,400.701292394508,15,18,1
"1027",40,5760,399.253670048236,15,19,1
"1028",40,5760,402.727721300238,15,20,1
"1029",40,5760,393.723256696909,15,21,1
"1030",40,5760,394.89492532541,15,22,1
"1031",40,5760,390.054507414192,15,23,1
"1032",40,5760,389.163749936632,15,24,1
"1033",40,5760,388.764604610406,15,25,1
"1034",40,5760,373.373650902155,15,26,1
"1035",40,5760,374.031698556333,15,27,1
"1036",40,5760,387.117804463184,15,28,1
"1037",40,5760,382.372474493009,15,29,1
"1038",40,5760,383.485381561039,15,30,1
"1039",40,5760,373.269705403539,15,31,1
"1040",40,5760,365.460333852564,15,32,1
"1041",40,5760,372.189710426481,15,33,1
"1042",40,5760,375.510323308729,15,34,1
"1043",40,5760,374.408849398993,15,35,1
"1044",40,5760,364.48395891594,15,36,1
"1045",40,5760,361.479344272404,15,37,1
"1046",40,5760,365.058715057739,15,38,1
"1047",40,5760,367.036254356187,15,39,1
"1048",40,5760,367.910492240294,15,40,1
"1049",40,5760,371.11343974778,15,41,1
"1050",40,5760,358.577499898899,15,42,1
"1051",40,5760,366.757537579049,15,43,1
"1052",40,5760,360.513199592708,15,44,1
"1053",40,5760,352.786893890797,15,45,1
"1054",40,5760,350.726647746191,15,46,1
"1055",40,5760,351.751302253126,15,47,1
"1056",40,5760,364.56500347204,15,48,1
"1057",40,5760,350.041622351908,15,49,1
"1058",40,5760,358.177364832117,15,50,1
"1059",40,5760,355.438902925569,15,51,1
"1060",40,5760,350.819252602602,15,52,1
"1061",40,5760,348.932103809084,15,53,1
"1062",40,5760,351.39959311708,15,54,1
"1063",40,5760,341.052679300239,15,55,1
"1064",40,5760,341.701124456542,15,56,1
"1065",40,5760,345.966689749168,15,57,1
"1066",40,5760,338.537510258669,15,58,1
"1067",40,5760,353.015856489873,15,59,1
"1068",40,5760,342.689393698877,15,60,1
"1069",40,5760,349.953129528068,15,61,1
"1070",40,5760,352.115406275276,15,62,1
"1071",40,5760,343.808090987565,15,63,1
"1072",40,5760,343.545052152175,15,64,1
"1073",40,5760,337.699443489493,15,65,1
"1074",40,5760,330.827015072509,15,66,1
"1075",40,5760,337.929961392025,15,67,1
"1076",40,5760,338.077435255922,15,68,1
"1077",40,5760,338.912136819788,15,69,1
"1078",40,5760,340.836210170758,15,70,1
"1079",40,5760,337.56402166918,15,71,1
"1080",40,5760,337.398908807558,15,72,1
"1081",40,5760,933.303169008721,16,1,1
"1082",40,5760,895.894756950463,16,2,1
"1083",40,5760,864.622409156496,16,3,1
"1084",40,5760,838.622945191066,16,4,1
"1085",40,5760,823.597790483483,16,5,1
"1086",40,5760,813.162595326121,16,6,1
"1087",40,5760,805.363665281277,16,7,1
"1088",40,5760,794.92060813881,16,8,1
"1089",40,5760,805.511174096481,16,9,1
"1090",40,5760,790.487172870037,16,10,1
"1091",40,5760,775.938324240109,16,11,1
"1092",40,5760,786.328983844532,16,12,1
"1093",40,5760,773.425897705288,16,13,1
"1094",40,5760,767.826250660062,16,14,1
"1095",40,5760,773.019924565147,16,15,1
"1096",40,5760,758.771746114977,16,16,1
"1097",40,5760,756.395553728538,16,17,1
"1098",40,5760,756.755646067668,16,18,1
"1099",40,5760,758.283346410731,16,19,1
"1100",40,5760,747.424230374649,16,20,1
"1101",40,5760,755.865382466819,16,21,1
"1102",40,5760,743.264993221473,16,22,1
"1103",40,5760,744.793335638,16,23,1
"1104",40,5760,742.888723174461,16,24,1
"1105",40,5760,740.649288345343,16,25,1
"1106",40,5760,734.129398100988,16,26,1
"1107",40,5760,740.304035386804,16,27,1
"1108",40,5760,734.791434336546,16,28,1
"1109",40,5760,732.20951114456,16,29,1
"1110",40,5760,732.429772977499,16,30,1
"1111",40,5760,726.277806950533,16,31,1
"1112",40,5760,728.170112117894,16,32,1
"1113",40,5760,729.321078626443,16,33,1
"1114",40,5760,721.887169371189,16,34,1
"1115",40,5760,712.963251755934,16,35,1
"1116",40,5760,727.436643548774,16,36,1
"1117",40,5760,712.759124248355,16,37,1
"1118",40,5760,717.904405320497,16,38,1
"1119",40,5760,718.4890358388,16,39,1
"1120",40,5760,712.727989979282,16,40,1
"1121",40,5760,712.162534263414,16,41,1
"1122",40,5760,716.31782314248,16,42,1
"1123",40,5760,709.776882775309,16,43,1
"1124",40,5760,718.260452967347,16,44,1
"1125",40,5760,708.086412937047,16,45,1
"1126",40,5760,701.728562609026,16,46,1
"1127",40,5760,709.038839437749,16,47,1
"1128",40,5760,708.510058687137,16,48,1
"1129",40,5760,704.065631780313,16,49,1
"1130",40,5760,698.55979488282,16,50,1
"1131",40,5760,704.825796264204,16,51,1
"1132",40,5760,714.870076496626,16,52,1
"1133",40,5760,704.476522102871,16,53,1
"1134",40,5760,694.943121796674,16,54,1
"1135",40,5760,697.477893692677,16,55,1
"1136",40,5760,696.574966255841,16,56,1
"1137",40,5760,702.77711144191,16,57,1
"1138",40,5760,697.816120152957,16,58,1
"1139",40,5760,703.704653455514,16,59,1
"1140",40,5760,695.25335445478,16,60,1
"1141",40,5760,689.523504039307,16,61,1
"1142",40,5760,692.046346353117,16,62,1
"1143",40,5760,702.620647634103,16,63,1
"1144",40,5760,695.634434866461,16,64,1
"1145",40,5760,691.530507167005,16,65,1
"1146",40,5760,689.845299271244,16,66,1
